"group_id","tag_id"
"11136422","31797"
"11136422","98013"
"11136422","134813"
"11136422","152819"
"11136422","152820"
"11140012","24854"
"11140012","63874"
"11140012","101515"
"11144232","9131"
"11144232","10277"
"11144232","15261"
"11144232","15858"
"11144232","26446"
"11144232","27904"
"11144232","50057"
"11144232","74460"
"11145832","681"
"11145832","3098"
"11145832","10041"
"11145832","19466"
"11145832","19468"
"11145832","19469"
"11145832","22114"
"11145832","22238"
"11145832","24043"
"11145832","26924"
"11145832","38972"
"11145832","92715"
"11145832","642672"
"11146692","1954"
"11146692","15083"
"11146692","15147"
"11146692","15903"
"11146692","19818"
"11146692","19882"
"11146692","20060"
"11146692","21681"
"11146692","25996"
"11146692","29526"
"11146692","40842"
"11146692","47791"
"11146692","49075"
"11146692","51152"
"11146692","769492"
"11164262","1954"
"11164262","9696"
"11164262","16216"
"11164262","21441"
"11164262","21681"
"11176692","603"
"11176692","1954"
"11176692","3880"
"11176692","10421"
"11176692","19079"
"11176692","19882"
"11176692","20743"
"11176692","22717"
"11176692","24115"
"11176692","24259"
"11176692","24718"
"11176692","25507"
"11176692","29710"
"11176692","30933"
"11176692","35192"
"11177452","15215"
"11177452","15236"
"11177452","15501"
"11177452","15720"
"11177452","15903"
"11177452","16659"
"11177452","16800"
"11177452","19157"
"11177452","20060"
"11177452","20283"
"11177452","21129"
"11177452","21859"
"11177452","24855"
"11177452","64662"
"11177452","80888"
"11178392","3586"
"11178392","7203"
"11178392","18296"
"11178392","19810"
"11178392","20764"
"11178392","21274"
"11178392","43800"
"11178392","49228"
"11178392","53363"
"11178392","58157"
"11178392","63371"
"11178392","84523"
"11178392","89666"
"11178392","94110"
"11178392","121324"
"11180962","229"
"11180962","1111"
"11180962","1616"
"11180962","1666"
"11180962","10099"
"11180962","16459"
"11180962","21499"
"11180962","22248"
"11180962","35706"
"11180962","41204"
"11180962","44298"
"11180962","44299"
"11180962","61067"
"11180962","82890"
"11180962","100566"
"11184042","1138"
"11184042","1789"
"11184042","15998"
"11184042","16236"
"11184042","17986"
"11184042","19049"
"11184042","20169"
"11184042","42704"
"11184042","93612"
"11184042","170719"
"11184042","473732"
"11184142","226"
"11184142","382"
"11184142","567"
"11184142","1855"
"11184142","10352"
"11184142","15322"
"11184142","16728"
"11184142","18940"
"11184142","20021"
"11184142","31757"
"11184142","39091"
"11185442","85"
"11185442","596"
"11185442","849"
"11185442","871"
"11185442","1374"
"11185442","1789"
"11185442","10356"
"11185442","15083"
"11185442","15292"
"11185442","15544"
"11185442","17207"
"11185442","18151"
"11185442","18904"
"11185442","23720"
"11185442","24087"
"11213092","242"
"11213092","15251"
"11213092","15823"
"11214572","391"
"11214572","603"
"11214572","4539"
"11214572","8398"
"11214572","8830"
"11214572","20182"
"11214572","21067"
"11214572","21681"
"11214572","23428"
"11214572","24455"
"11214572","29526"
"11214572","57242"
"11214572","68277"
"11214572","72326"
"11214572","166584"
"11214832","182"
"11214832","391"
"11214832","8476"
"11214832","15321"
"11214832","15360"
"11214832","25261"
"11214832","25698"
"11214832","28305"
"11214832","28980"
"11214832","32931"
"11214832","43767"
"11214832","44664"
"11214832","56569"
"11214832","93069"
"11214832","202851"
"11219402","3880"
"11219402","15903"
"11219402","17325"
"11219402","19019"
"11219952","1273"
"11219952","1374"
"11219952","4422"
"11219952","10290"
"11219952","15998"
"11219952","17866"
"11219952","17963"
"11219952","18608"
"11219952","21136"
"11219952","69583"
"11219952","74907"
"11232152","389"
"11232152","15236"
"11232152","18758"
"11232152","20060"
"11232152","20301"
"11232152","20743"
"11232152","21283"
"11232152","23633"
"11232152","27698"
"11232152","29088"
"11232152","37655"
"11232152","84593"
"11232152","84595"
"11232152","85404"
"11232152","159386"
"11232902","10315"
"11232902","18876"
"11232902","22410"
"11232902","23462"
"11232902","32155"
"11232902","48970"
"11232902","1474752"
"11232902","1474762"
"11245642","374"
"11245642","1428"
"11245642","1566"
"11245642","3425"
"11245642","15832"
"11245642","16967"
"11245642","17522"
"11245642","17826"
"11245642","18724"
"11245642","18988"
"11245642","20548"
"11245642","41996"
"11245642","52821"
"11245642","58882"
"11245642","101049"
"11249282","3880"
"11249282","9300"
"11249282","15121"
"11249282","16223"
"11249282","20923"
"11249282","32982"
"11249282","42862"
"11249282","61812"
"11249282","84845"
"11249282","92207"
"11249282","107343"
"11249282","130198"
"11249282","154207"
"11249282","161622"
"11249282","489992"
"11256232","16216"
"11256232","16471"
"11256232","21441"
"11256232","68186"
"11256232","76089"
"11256232","127567"
"11256232","1068282"
"11256232","1068292"
"11258502","85"
"11258502","594"
"11258502","659"
"11258502","1502"
"11258502","9696"
"11258502","10352"
"11258502","10579"
"11258502","17627"
"11258502","17866"
"11258502","68607"
"11258502","69962"
"11266662","1481"
"11266662","2369"
"11266662","2556"
"11266662","4475"
"11266662","9862"
"11266662","15409"
"11266662","17801"
"11266662","26076"
"11272782","1819"
"11272782","3880"
"11272782","9940"
"11272782","15215"
"11272782","15236"
"11272782","15405"
"11272782","15556"
"11272782","15720"
"11272782","15903"
"11272782","18184"
"11272782","812112"
"11278992","3438"
"11278992","10486"
"11278992","19672"
"11278992","49337"
"11278992","70576"
"11278992","71109"
"11278992","77566"
"11278992","83348"
"11278992","84325"
"11278992","254201"
"11287832","16"
"11287832","3880"
"11287832","10117"
"11287832","15903"
"11287832","18345"
"11287832","19256"
"11287832","20457"
"11287832","20554"
"11287832","20743"
"11287832","22467"
"11287832","31633"
"11289602","237"
"11289602","17367"
"11289602","22060"
"11289602","33633"
"11289602","41807"
"11289602","43062"
"11289602","50159"
"11289602","118306"
"11289602","145749"
"11289602","240721"
"11297522","7354"
"11297522","9853"
"11297522","10333"
"11297522","16024"
"11297522","16976"
"11297522","17569"
"11297522","18561"
"11297522","19008"
"11305652","579"
"11305652","17023"
"11305652","17259"
"11305652","18617"
"11305652","18721"
"11305652","20266"
"11305652","31391"
"11305652","40762"
"11305652","54921"
"11305652","58196"
"11305652","97022"
"11306842","258"
"11306842","15992"
"11306842","17785"
"11306842","19585"
"11306842","21772"
"11306842","36254"
"11306842","42002"
"11306842","55583"
"11306842","59614"
"11306842","60515"
"11306842","96623"
"11306842","135315"
"11306842","369551"
"11307802","15720"
"11307802","65178"
"11307922","432"
"11307922","563"
"11307922","3833"
"11307922","9696"
"11307922","15582"
"11307922","17627"
"11307922","19882"
"11307922","26889"
"11307922","32743"
"11307922","84681"
"11307922","139517"
"11307922","143713"
"11307922","191791"
"11307922","496882"
"11307992","501"
"11307992","22364"
"11307992","24635"
"11307992","36407"
"11307992","39204"
"11307992","40463"
"11307992","40464"
"11307992","47769"
"11307992","53946"
"11307992","143432"
"11307992","666262"
"11317762","1891"
"11317762","6960"
"11317762","15478"
"11317762","17584"
"11317762","17674"
"11317762","21136"
"11317762","33665"
"11317762","63863"
"11317762","89961"
"11317762","98667"
"11317762","765552"
"11319032","2195"
"11319032","2249"
"11319032","16400"
"11319032","17073"
"11319032","18278"
"11319032","31924"
"11319032","31925"
"11319032","35092"
"11319032","68463"
"11319032","103700"
"11319032","165073"
"11319032","1236302"
"11319032","1238262"
"11334722","508"
"11334722","1201"
"11334722","1544"
"11334722","4377"
"11334722","16546"
"11334722","19412"
"11334722","19690"
"11334722","21461"
"11334722","25131"
"11334722","25447"
"11334722","27289"
"11334722","30366"
"11334722","32981"
"11334722","47187"
"11334722","960972"
"11335822","381"
"11335822","9696"
"11335822","15903"
"11335822","16216"
"11335822","18339"
"11335822","19247"
"11335822","24099"
"11335822","41170"
"11335822","102894"
"11335822","131233"
"11335822","454182"
"11336302","132"
"11336302","135"
"11336302","136"
"11336302","173"
"11336302","501"
"11336302","2256"
"11336302","15018"
"11336302","22364"
"11336302","36407"
"11336302","38461"
"11336302","40464"
"11336302","48840"
"11336302","54268"
"11336302","58882"
"11336302","97423"
"11345592","242"
"11345592","401"
"11345592","638"
"11345592","1155"
"11345592","2516"
"11345592","3361"
"11345592","17591"
"11345592","18617"
"11345592","19130"
"11345592","23473"
"11345592","37272"
"11345592","38289"
"11345592","58882"
"11356452","407"
"11356452","1348"
"11356452","7354"
"11356452","16208"
"11356452","16400"
"11356452","17140"
"11356452","17387"
"11356452","18043"
"11356452","18278"
"11356452","23104"
"11356452","23108"
"11356452","31925"
"11356452","41439"
"11356452","53122"
"11356452","66893"
"11363662","3833"
"11363662","16471"
"11363662","17627"
"11363662","21477"
"11363662","76089"
"11363662","127567"
"11364302","1204"
"11364302","1322"
"11364302","2030"
"11364302","18263"
"11364302","19141"
"11364302","25156"
"11364302","30069"
"11364302","63660"
"11364302","129773"
"11364302","129777"
"11364302","1318842"
"11366572","414"
"11366572","3307"
"11366572","7203"
"11366572","9300"
"11366572","10454"
"11366572","15720"
"11366572","16145"
"11366572","17866"
"11366572","20923"
"11366572","25549"
"11366572","56164"
"11366572","106949"
"11366572","797622"
"11366572","944362"
"11366572","1214592"
"11368812","1064"
"11368812","2993"
"11368812","16216"
"11368812","17627"
"11368812","19724"
"11368812","20346"
"11368812","23666"
"11368812","57242"
"11368812","62946"
"11368812","95359"
"11368812","106382"
"11368812","122994"
"11368812","127567"
"11368812","917242"
"11378352","638"
"11378352","1244"
"11378352","3250"
"11378352","15261"
"11378352","15892"
"11378352","18556"
"11378352","23286"
"11378352","28315"
"11378352","61051"
"11383122","264"
"11383122","15546"
"11383122","16800"
"11383122","17201"
"11383122","39132"
"11383122","96061"
"11383122","135316"
"11383122","162722"
"11383292","1201"
"11383292","15940"
"11383292","23273"
"11383292","28583"
"11383292","43390"
"11385062","242"
"11385062","1322"
"11385062","3336"
"11385062","15478"
"11385062","17674"
"11385062","19341"
"11385062","23372"
"11385062","24191"
"11385062","31092"
"11385062","45095"
"11385062","113035"
"11385062","128937"
"11385062","1469112"
"11386022","264"
"11386022","4422"
"11386022","10232"
"11386022","15064"
"11386022","25986"
"11386022","41710"
"11386022","43836"
"11386022","116974"
"11386022","475582"
"11386022","1367322"
"11388412","389"
"11388412","2394"
"11388412","10117"
"11388412","15236"
"11388412","116619"
"11397302","242"
"11397302","443"
"11397302","681"
"11397302","10041"
"11397302","15570"
"11397302","19466"
"11397302","24042"
"11397302","105998"
"11397302","150933"
"11397302","538172"
"11397302","835922"
"11400042","15208"
"11400042","68057"
"11400042","85531"
"11400042","87511"
"11400042","561852"
"11400042","1465642"
"11402612","1676"
"11402612","10196"
"11402612","15720"
"11402612","16867"
"11402612","25394"
"11402612","59455"
"11402612","76331"
"11402612","131992"
"11415092","15144"
"11415092","15413"
"11415092","16550"
"11415092","17201"
"11415092","18333"
"11415092","18448"
"11415092","21453"
"11415092","24854"
"11415092","42983"
"11415092","58882"
"11415092","385691"
"11416522","381"
"11416522","1238"
"11416522","2394"
"11416522","3880"
"11416522","9300"
"11416522","16223"
"11416522","18700"
"11416522","20457"
"11416522","20923"
"11416522","23567"
"11416522","66985"
"11416522","107343"
"11416522","1454882"
"11417972","244"
"11417972","1322"
"11417972","17674"
"11417972","18263"
"11417972","18960"
"11417972","78170"
"11418222","3629"
"11418222","18336"
"11418222","23486"
"11418222","23487"
"11418222","58978"
"11418222","72841"
"11418222","76616"
"11418222","83862"
"11418222","97884"
"11418222","142823"
"11418222","154712"
"11418222","154713"
"11418222","154714"
"11418222","1055192"
"11423242","1155"
"11423242","17158"
"11423242","17259"
"11423242","17552"
"11423242","17555"
"11423242","17591"
"11423242","19882"
"11423242","20107"
"11423242","20267"
"11423242","24115"
"11423242","29000"
"11423242","38968"
"11423242","42184"
"11423242","57242"
"11423242","99401"
"11425822","1348"
"11425822","9853"
"11425822","15396"
"11425822","16030"
"11425822","16976"
"11425822","17569"
"11425822","18561"
"11425822","22233"
"11425822","23108"
"11425822","23806"
"11425822","25539"
"11425822","31925"
"11426682","189"
"11426682","190"
"11426682","563"
"11426682","16216"
"11426682","21441"
"11426682","56473"
"11426682","68186"
"11426682","77842"
"11426682","79219"
"11426682","80749"
"11426682","114656"
"11426682","172360"
"11426682","173026"
"11426682","743942"
"11426682","1456702"
"11429012","15585"
"11429012","16354"
"11429012","18109"
"11429012","21372"
"11429012","27954"
"11429012","117430"
"11429012","132503"
"11429012","135451"
"11429012","153685"
"11429012","787992"
"11429012","788082"
"11429012","1424112"
"11431052","603"
"11431052","8476"
"11431052","10421"
"11431052","24259"
"11431052","24718"
"11431052","25507"
"11431052","27421"
"11431052","29710"
"11431052","33660"
"11431052","35192"
"11431052","43831"
"11431052","46033"
"11431052","58446"
"11431052","131971"
"11431052","166584"
"11434242","682"
"11434242","7203"
"11434242","10333"
"11434242","16030"
"11434242","21751"
"11434242","146052"
"11436252","2926"
"11436252","36931"
"11436252","50954"
"11436252","56562"
"11436252","158684"
"11438532","9696"
"11438532","10344"
"11438532","10579"
"11438532","16216"
"11438532","17427"
"11438532","18362"
"11438532","22889"
"11438532","23666"
"11438532","25960"
"11438532","39311"
"11438532","62946"
"11438532","122994"
"11438912","3880"
"11438912","15182"
"11438912","15215"
"11438912","15236"
"11438912","15903"
"11438912","16659"
"11438912","20301"
"11438912","20457"
"11438912","26217"
"11438912","36139"
"11438912","47291"
"11438912","85404"
"11438912","355521"
"11438912","789602"
"11447782","189"
"11447782","3833"
"11447782","7029"
"11447782","15091"
"11447782","15582"
"11447782","16216"
"11447782","17627"
"11447782","17628"
"11447782","57875"
"11447782","57877"
"11447782","57878"
"11447782","78565"
"11447782","141733"
"11447782","161128"
"11450032","226"
"11450032","2016"
"11450032","15029"
"11450032","17043"
"11450032","18148"
"11450032","18940"
"11450032","20021"
"11450032","22984"
"11450032","23082"
"11450032","24065"
"11450032","24377"
"11450032","31084"
"11450032","36689"
"11450032","48847"
"11450032","120630"
"11454502","392"
"11454502","16257"
"11454502","16325"
"11454502","16468"
"11454502","21750"
"11454502","22441"
"11454502","91958"
"11454502","375271"
"11464982","233"
"11464982","24660"
"11464982","25454"
"11464982","28718"
"11464982","34659"
"11464982","34913"
"11464982","46593"
"11464982","69452"
"11464982","70998"
"11464982","124124"
"11464982","124126"
"11464982","143946"
"11464982","160366"
"11464982","164183"
"11464982","1166862"
"11468022","9696"
"11468022","16216"
"11468022","140381"
"11468022","454182"
"11468022","1432152"
"11473832","3250"
"11473832","15592"
"11473832","18426"
"11473832","20629"
"11473832","20923"
"11488422","563"
"11488422","17627"
"11488422","17936"
"11488422","19195"
"11488422","28718"
"11504922","7029"
"11504922","15582"
"11504922","80749"
"11504922","101960"
"11504922","128575"
"11504922","134043"
"11513572","447"
"11513572","742"
"11513572","1543"
"11513572","4270"
"11513572","10050"
"11513572","16464"
"11513572","17665"
"11513572","19558"
"11513572","21264"
"11513572","21736"
"11513572","27521"
"11513572","36427"
"11513572","66602"
"11513572","85245"
"11513572","107996"
"11518932","1307"
"11518932","17232"
"11518932","18616"
"11518932","19809"
"11518932","22016"
"11518932","24425"
"11518932","26906"
"11518932","57009"
"11518932","65750"
"11518932","85907"
"11530262","1372"
"11530262","17957"
"11530262","18384"
"11530262","23005"
"11530262","24778"
"11530262","27882"
"11530262","73907"
"11530262","79740"
"11530262","118575"
"11530262","146008"
"11530262","796962"
"11530262","871222"
"11530262","1260942"
"11530262","1322572"
"11538182","240"
"11538182","242"
"11538182","10161"
"11538182","15251"
"11538182","15538"
"11538182","16220"
"11538182","16974"
"11538182","17674"
"11538182","18629"
"11538182","21312"
"11538182","22412"
"11538182","23034"
"11538182","26929"
"11538182","40115"
"11538182","45095"
"11542492","18360"
"11542492","18368"
"11542492","18370"
"11542492","18696"
"11542492","34082"
"11542492","34558"
"11542492","42294"
"11542492","42295"
"11542492","57884"
"11542492","57885"
"11542492","62010"
"11542492","90522"
"11542492","156489"
"11549942","381"
"11549942","15236"
"11549942","15497"
"11549942","17158"
"11549942","19882"
"11549942","21681"
"11549942","23666"
"11549942","38660"
"11549942","46616"
"11549942","57242"
"11549942","95359"
"11549942","108403"
"11549942","134585"
"11549942","134586"
"11549942","326401"
"11550782","381"
"11550782","9696"
"11550782","10209"
"11550782","16011"
"11550782","17158"
"11550782","18528"
"11550782","19882"
"11550782","20060"
"11550782","23666"
"11550782","38660"
"11550782","51192"
"11550782","56575"
"11550782","57242"
"11550782","95359"
"11550782","99649"
"11551412","240"
"11551412","243"
"11551412","879"
"11551412","3456"
"11551412","10306"
"11551412","15478"
"11551412","16086"
"11551412","16973"
"11551412","17674"
"11551412","20133"
"11551412","21898"
"11551412","22195"
"11551412","52919"
"11551412","827872"
"11551412","827882"
"11559682","1322"
"11559682","15858"
"11559682","16061"
"11559682","16888"
"11559682","17154"
"11559682","18847"
"11559682","21604"
"11559682","26446"
"11559682","118264"
"11559682","118265"
"11559682","118266"
"11559682","193321"
"11559682","319591"
"11559682","445692"
"11559682","764402"
"11577982","228"
"11577982","713"
"11577982","1273"
"11577982","15117"
"11577982","16011"
"11577982","16436"
"11577982","17410"
"11577982","17626"
"11577982","17866"
"11577982","18528"
"11577982","21684"
"11577982","23634"
"11577982","24614"
"11577982","26041"
"11577982","163423"
"11579032","226"
"11579032","382"
"11579032","18495"
"11579032","18940"
"11579032","20021"
"11579032","24065"
"11579032","29244"
"11579032","31082"
"11579032","31084"
"11579032","38598"
"11579032","44095"
"11579032","164537"
"11579032","164538"
"11579032","1480612"
"11580992","3149"
"11580992","20246"
"11580992","26746"
"11580992","35648"
"11580992","47683"
"11580992","152980"
"11585532","1604"
"11585532","3212"
"11585532","15844"
"11585532","16728"
"11585532","23368"
"11585532","29882"
"11585532","31732"
"11585532","40934"
"11585532","91607"
"11585532","139378"
"11585532","422242"
"11585532","473712"
"11585532","783232"
"11585532","927652"
"11585532","1187352"
"11587932","381"
"11587932","1954"
"11587932","6490"
"11587932","10117"
"11587932","19882"
"11587932","20060"
"11587932","27790"
"11587932","38660"
"11587932","53790"
"11587932","53791"
"11587932","53792"
"11587932","57242"
"11587932","66499"
"11587932","99649"
"11587932","108403"
"11597372","183"
"11597372","16352"
"11597372","17037"
"11597372","18788"
"11597372","18789"
"11597372","20535"
"11597372","21303"
"11597372","22885"
"11597372","23391"
"11597372","31832"
"11597372","34683"
"11597372","35704"
"11597372","51717"
"11597372","101857"
"11600112","1322"
"11600112","4417"
"11600112","8702"
"11600112","10290"
"11600112","18608"
"11600112","19570"
"11600112","20082"
"11600112","20319"
"11600112","21136"
"11600112","21628"
"11600112","24118"
"11600112","63660"
"11600112","69583"
"11632722","849"
"11632722","1322"
"11632722","3336"
"11632722","4417"
"11632722","8649"
"11632722","8702"
"11632722","9816"
"11632722","10290"
"11632722","16468"
"11632722","18608"
"11632722","20457"
"11638502","222"
"11638502","1459"
"11638502","10352"
"11638502","23891"
"11638502","24065"
"11638502","26001"
"11638502","36689"
"11638502","36900"
"11638502","52161"
"11638502","81915"
"11640942","391"
"11640942","603"
"11640942","7033"
"11640942","17502"
"11640942","18296"
"11640942","18545"
"11640942","19020"
"11640942","19021"
"11640942","19763"
"11640942","39265"
"11640942","56164"
"11640942","130142"
"11642152","2294"
"11642152","3425"
"11642152","15832"
"11642152","15892"
"11642152","31849"
"11642152","34378"
"11642152","38056"
"11642152","40743"
"11642152","56822"
"11642152","60015"
"11642272","243"
"11642272","2030"
"11642272","2543"
"11642272","4301"
"11642272","21649"
"11642272","21982"
"11642272","60159"
"11642272","82748"
"11642272","140045"
"11647162","243"
"11647162","1983"
"11647162","3714"
"11647162","5951"
"11647162","10099"
"11647162","14998"
"11647162","15251"
"11647162","15398"
"11647162","15538"
"11647162","17674"
"11647162","18629"
"11647162","19757"
"11647162","23473"
"11647162","37731"
"11647162","229981"
"11647282","2077"
"11647282","20107"
"11647282","22899"
"11647282","33562"
"11647282","66153"
"11647282","79819"
"11647282","84705"
"11647282","88542"
"11647282","129487"
"11647282","159884"
"11647282","1455832"
"11661112","15208"
"11661112","16471"
"11661112","18291"
"11661112","19724"
"11661112","20346"
"11661112","21441"
"11661112","32709"
"11661112","68186"
"11661112","95015"
"11661112","95017"
"11661112","106382"
"11661112","131233"
"11661112","321161"
"11661112","1068282"
"11661112","1068292"
"11676162","893"
"11676162","1641"
"11676162","16257"
"11676162","18024"
"11676162","19080"
"11676162","19112"
"11676162","20226"
"11676162","20251"
"11676162","21836"
"11676162","21900"
"11676162","24110"
"11676162","26662"
"11676162","90352"
"11676852","3250"
"11676852","15165"
"11676852","15592"
"11676852","18426"
"11676852","19504"
"11676852","20629"
"11676852","22353"
"11676852","22354"
"11676852","22783"
"11686622","15167"
"11686622","18060"
"11686622","18062"
"11686622","27591"
"11686622","37381"
"11686622","38458"
"11686622","55324"
"11686622","58162"
"11686622","98842"
"11686622","579052"
"11686622","579422"
"11686622","601702"
"11686622","672792"
"11686622","1056662"
"11686622","1392762"
"11701852","563"
"11701852","15167"
"11701852","18062"
"11701852","24120"
"11701852","106353"
"11701852","107633"
"11701852","112651"
"11701852","140254"
"11701852","142180"
"11701852","291351"
"11701852","1345202"
"11720642","1737"
"11720642","3620"
"11720642","43289"
"11720642","81279"
"11720642","699492"
"11724362","188"
"11724362","2109"
"11724362","9696"
"11724362","9710"
"11724362","15568"
"11724362","21624"
"11724362","22204"
"11724362","26802"
"11724362","46814"
"11724362","46831"
"11724362","84706"
"11724362","94779"
"11724362","99537"
"11724362","121343"
"11738592","240"
"11738592","10161"
"11738592","10306"
"11738592","15123"
"11738592","16972"
"11738592","16973"
"11738592","16974"
"11738592","17674"
"11738592","17933"
"11738592","18629"
"11738592","19421"
"11738592","19630"
"11738592","19757"
"11738592","23791"
"11738592","46865"
"11741072","6629"
"11741072","32262"
"11741072","49900"
"11741072","71134"
"11741072","72931"
"11741072","155837"
"11741072","414622"
"11741072","1122892"
"11758582","407"
"11758582","1348"
"11758582","10555"
"11758582","15413"
"11758582","15976"
"11758582","16400"
"11758582","18976"
"11758582","23806"
"11758582","23946"
"11758582","31925"
"11758582","38589"
"11758582","53122"
"11758582","66893"
"11758582","116974"
"11758582","162922"
"11773132","1502"
"11773132","586162"
"11779642","242"
"11779642","468"
"11779642","2516"
"11779642","12711"
"11779642","15394"
"11779642","15672"
"11779642","16330"
"11779642","18711"
"11779642","18817"
"11779642","21385"
"11779642","21829"
"11779642","22838"
"11779642","23059"
"11779642","24254"
"11782842","3336"
"11782842","8649"
"11782842","16144"
"11782842","16468"
"11782842","17866"
"11782842","18608"
"11782842","20246"
"11782842","20468"
"11782842","20923"
"11782842","22480"
"11782842","22945"
"11782842","23932"
"11782842","31009"
"11782842","85105"
"11782842","92979"
"11791572","4392"
"11791572","4422"
"11791572","8652"
"11791572","16996"
"11791572","17867"
"11791572","20099"
"11791572","26960"
"11791572","47729"
"11791572","61459"
"11791572","71931"
"11791572","87548"
"11811212","381"
"11811212","2394"
"11811212","3336"
"11811212","3880"
"11811212","8649"
"11811212","8702"
"11811212","10306"
"11811212","15903"
"11811212","16144"
"11811212","16468"
"11811212","18608"
"11811212","18692"
"11811212","20457"
"11811312","114"
"11811312","1422"
"11811312","4289"
"11811312","17853"
"11811312","22341"
"11811312","29429"
"11811312","63722"
"11811312","64737"
"11811312","74878"
"11811312","95335"
"11811312","138142"
"11821852","264"
"11821852","10232"
"11821852","17866"
"11821852","29878"
"11821852","31546"
"11825472","496"
"11825472","1851"
"11825472","3833"
"11825472","9696"
"11825472","10209"
"11825472","15401"
"11825472","17188"
"11825472","18813"
"11825472","21441"
"11825472","41207"
"11825472","104717"
"11825472","403852"
"11825472","609632"
"11825472","629662"
"11825472","1055972"
"11827502","10099"
"11827502","15675"
"11827502","16459"
"11827502","17282"
"11829032","611"
"11829032","713"
"11829032","1201"
"11829032","2767"
"11829032","15117"
"11829032","15139"
"11829032","15626"
"11829032","15743"
"11829032","18189"
"11829032","19130"
"11829032","23473"
"11829032","24613"
"11829032","61653"
"11829032","87634"
"11829032","93502"
"11837472","243"
"11837472","1204"
"11837472","1322"
"11837472","2030"
"11837472","10290"
"11837472","15478"
"11837472","15738"
"11837472","16144"
"11837472","18608"
"11837472","18883"
"11837472","20779"
"11837472","21136"
"11837472","25156"
"11837472","26499"
"11837472","36401"
"11866222","947"
"11866222","3340"
"11866222","15826"
"11866222","18774"
"11866222","20557"
"11866222","24517"
"11866222","25390"
"11866222","30084"
"11866222","31576"
"11866222","40728"
"11866222","47299"
"11866222","60445"
"11866222","76491"
"11866222","83508"
"11866682","611"
"11866682","713"
"11866682","1998"
"11866682","15139"
"11866682","15634"
"11866682","15892"
"11866682","16179"
"11866682","16272"
"11866682","16746"
"11866682","17104"
"11866682","18317"
"11866682","19039"
"11866682","83485"
"11866682","154787"
"11868702","264"
"11868702","381"
"11868702","611"
"11868702","713"
"11868702","1273"
"11868702","1998"
"11868702","4422"
"11868702","10581"
"11868702","15117"
"11868702","15346"
"11868702","15681"
"11868702","16694"
"11868702","17866"
"11868702","20246"
"11868702","61245"
"11871462","226"
"11871462","567"
"11871462","15352"
"11871462","18940"
"11871462","20021"
"11871462","24065"
"11871462","33668"
"11871462","48847"
"11871462","59848"
"11871462","66069"
"11871462","129420"
"11871462","141958"
"11871462","145375"
"11871462","984852"
"11871462","1058452"
"11876832","2030"
"11876832","4417"
"11876832","8702"
"11876832","10290"
"11876832","15738"
"11876832","16144"
"11876832","18608"
"11876832","18957"
"11876832","24655"
"11876832","28436"
"11876832","68223"
"11876832","68864"
"11876832","70371"
"11876832","558802"
"11876832","589602"
"11883542","713"
"11883542","1726"
"11883542","6786"
"11883542","10232"
"11883542","10495"
"11883542","16174"
"11883542","16645"
"11883542","16729"
"11883542","17103"
"11883542","17866"
"11883542","18448"
"11883542","43195"
"11883542","44059"
"11883542","49484"
"11883542","55001"
"11893632","381"
"11893632","682"
"11893632","1238"
"11893632","4036"
"11893632","9696"
"11893632","20533"
"11893632","21429"
"11893632","21681"
"11893632","24410"
"11893632","27603"
"11893632","114528"
"11893632","139853"
"11905952","638"
"11905952","8702"
"11905952","16330"
"11905952","18432"
"11905952","18608"
"11905952","21136"
"11905952","23473"
"11905952","24379"
"11905952","32816"
"11905952","36092"
"11905952","90352"
"11905952","103460"
"11916992","389"
"11916992","10117"
"11916992","10575"
"11916992","15215"
"11916992","15236"
"11916992","15405"
"11916992","15903"
"11916992","19882"
"11916992","20060"
"11916992","20301"
"11916992","20743"
"11916992","36139"
"11916992","85404"
"11916992","355521"
"11916992","789602"
"11917922","1348"
"11917922","10232"
"11917922","15497"
"11917922","16144"
"11917922","16906"
"11917922","17933"
"11917922","19421"
"11917922","22865"
"11917922","32816"
"11917922","44064"
"11917922","45316"
"11917922","73042"
"11917922","85459"
"11917922","160640"
"11917922","564662"
"11923262","243"
"11923262","1322"
"11923262","4301"
"11923262","9857"
"11923262","10306"
"11923262","15738"
"11923262","19552"
"11923262","19570"
"11923262","41786"
"11923262","65645"
"11923262","84799"
"11923262","85547"
"11923262","128177"
"11923262","140045"
"11923262","807272"
"11931732","206"
"11931732","223"
"11931732","15043"
"11931732","15904"
"11931732","16207"
"11931732","16600"
"11931732","16613"
"11931732","16614"
"11931732","16615"
"11931732","17885"
"11931732","19646"
"11931732","20473"
"11931732","22268"
"11931732","24533"
"11931732","28062"
"11933072","240"
"11933072","242"
"11933072","15046"
"11933072","15117"
"11933072","15251"
"11933072","15394"
"11933072","15672"
"11933072","16330"
"11933072","17866"
"11933072","18629"
"11933072","23473"
"11939322","39001"
"11939322","46279"
"11939322","79546"
"11939322","159887"
"11939322","172019"
"11939322","299391"
"11939322","1471482"
"11939322","1471492"
"11939322","1471502"
"11944082","2016"
"11944082","15261"
"11944082","15753"
"11944082","16475"
"11944082","25964"
"11944082","63969"
"11944082","87432"
"11944082","87454"
"11944082","95348"
"11944082","116831"
"11944082","1407582"
"11945192","226"
"11945192","803"
"11945192","1001"
"11945192","1459"
"11945192","3336"
"11945192","4422"
"11945192","8207"
"11945192","8649"
"11945192","21753"
"11945192","21755"
"11945192","23386"
